"Jim D.Concord, NC18713/16/2018The manager, Mark Davis, is all about customer service. He's courteous, and determined to satisfy his customers. He'll take the necessary time with you but he won't waste your time.Mark also takes care of his employees, keeping them happy so they can keep you happy. This was my first experience with this particular store. It will not be my last.UsefulFunnyCoolBusiness owner informationPep B.Business Owner3/17/2018Jim, thank you for those kind words. We will be sure to pass along your feedback internally so we can make sure our employees are recognized for their fantastic service.Read more","Business owner informationPep B.Business Owner3/17/2018Jim, thank you for those kind words. We will be sure to pass along your feedback internally so we can make sure our employees are recognized for their fantastic service.Read more"
"Sticky L.Decatur, GA435368/7/2018I am from Atlanta, Ga and a old Just Brakes customer!A year ago Pep Boys bought out Just Brakes in Atlanta. So now all JB in Atlanta are Pep Boys!Last October my check engine light started flashing on my Silverado and no one could tell me why!I even took it to the Chevrolet dealership near my home in Atlanta, Ga. and they missed diagnosed the issues!I knew I needed brakes and shocks on my truck and I knew I was coming to Concord, NC for my birthday!So I decided to bring my truck to the Pep Boys here to have the work done!Now here's what I didn't expect, I didn't expect Tanner the automotive Tech to be so dayum good at what he does!Tanner took one look at my truck and saw that my PVC hose had come loose on my truck which was the cause of my flashing cel. He also saw that my value cover gaskets were leaking! He also told me I didn't need a brake master cylinder, but I did need just front brakes!Tanner replaced my front brakes and resurfaced my rotors!Tina the asst manager, made sure that I was able to apply my Just Brakes wannaties,  all the work was going to be completed that day, and have my truck would be back to me before a event that I had to attend that evening!She also made it possible for Lyft to take me home while the work was being done on my truck and then pick me up again!Today I told Mark Davis the store manager, the fact that Tanner was able to address and fix my check engine light issues was enough for me to come back the next time I'm in town!With the new shocks and brakes my truck rides like its brand new!Thank you again Tina, Tanner and Mark for your outstanding customer service!You guys totally Rocks!UsefulFunnyCool 1Business owner informationPep B.Business Owner8/8/2018When our customers are happy, we are happy. Thanks for the feedback!Read more","Business owner informationPep B.Business Owner8/8/2018When our customers are happy, we are happy. Thanks for the feedback!Read more"
"Hannah J.Charlotte, NC135653/2/2019Overall the best experience I have every had with pep boys within the Charlotte area! I have only used pep boys for my services but this location has being the best! I have used them for 4 different times over the past 6 months. Mark the manager makes sure you get the best deals and makes sure you leave happy and your car is fixed correctly! Highly recommend.UsefulFunnyCoolBusiness owner informationPep B.Business Owner3/3/2019Thank you for those kind words. We will be sure to pass along your feedback internally so we can make sure our employees are recognized for their fantastic service.Read more",Business owner informationPep B.Business Owner3/3/2019Thank you for those kind words. We will be sure to pass along your feedback internally so we can make sure our employees are recognized for their fantastic service.Read more
"Emil Z.Las Vegas, NV468310/28/2018First to ReviewThis is by far the best wedding chapel I've ever been into Looks, services, and pricesIf you're looking for a place to make your big day a huge day this is it I was very impressed by what my best friend got for her wedding arrangement it showed class and elegant beauty and luxury but the biggest surprise to me was the price, extremely affordable and competitive.Way to go guys at FLOWER OF THE WEST keep up the good work.UsefulFunnyCoolBusiness owner informationMichael G.Business Manager10/28/2018Thank you very much for choosing flowers of the west wedding chapel.We wish you the best of luck in your new journey.Read more",Business owner informationMichael G.Business Manager10/28/2018Thank you very much for choosing flowers of the west wedding chapel.We wish you the best of luck in your new journey.Read more
"Natoysha R.Spartanburg, SC1161511/13/2020I am usually pretty hesitant on giving a bad review! I waited at the at the intercom and the person answered as if I was interrupting her from other things. Then she hands me my blizzard rolling her eyes. I was scared to even eat it from the attitude I was given. Finally I started eating my chicken strips (which I usually like) ... they were hard as a rock with NO flavor! I honestly thought I must have had COVID because I couldn't taste a thing! Well no COVID!UsefulFunnyCoolBusiness owner informationDairy QueenBusiness Manager11/14/2020Hi Natoysha, we're sorry to hear about your experience. We appreciate your feedback and are always listening to our fans. We hope you give us another chance next time you're craving DQ food and treats. -DQ Fan Relations TeamRead more","Business owner informationDairy QueenBusiness Manager11/14/2020Hi Natoysha, we're sorry to hear about your experience. We appreciate your feedback and are always listening to our fans. We hope you give us another chance next time you're craving DQ food and treats. -DQ Fan Relations TeamRead more"
"Mike D.Phoenix, AZ347/8/2016Edit: Unfortunately HookMeUp is no longer present at the Ahwatukee location. Very sad and upset about this. Original post: My wife had surgery and when she woke in her delirious state she says ""I want HookMeUp"". Perhaps the gives you an idea of the overall satisfaction we have had here.Never felt so genuinely welcomed at a food joint. These guys know their sandwiches and if you don't know what to order or how to build your sandwich, they'll recommend how to do it right! I get something different every time I visit (personal challenge) and it's a struggle... because I come across a new favorite nearly every time.This is a place I would drive across town for. Fortunately I live nearby!Useful 4FunnyCool 1Business owner informationAmber W.Business Owner7/10/2016We are moving right up the street. But no worries our delivery service will still be open during transition, so order away our delivery is here to serve. Same great food same great service. Amber Walter FounderRead more","Business owner informationAmber W.Business Owner7/10/2016We are moving right up the street. But no worries our delivery service will still be open during transition, so order away our delivery is here to serve. Same great food same great service. Amber Walter FounderRead more"
"Christa L.San Tan Valley, AZ84637019645/25/20161 photoWhat a great sandwich shop!  There are so many amazing options...both with meat or without.  And the service is amazing.  The guys who work the front counter make you feel like you're visiting a friend's home.  They are super interactive, enthusiastic, and friendly and they treat each customer the same way, even when they are incredibly busy and the line is out the door.  And despite the lunch crowd, the sandwiches were still delivered in a reasonable amount of time.  Nice job guys!I ordered the Scotsman, which was pretty good.  All veggies were super fresh as was the bread.  Oh, and when they ask if you want your bread toasted, your answer should always be yes.  I only have a couple of complaints, which is why one star is missing.  First off, my sandwich was supposed to come with pesto, which it did because I could see it.  Unfortunately, I really couldn't taste it.  And I found that pretty strange because pesto has such a strong distinct flavor.  The other thing was that the sandwich was SO messy.  It literally fell apart and was more like a salad with a side of bread.  Overall though, I'd definitely recommend stopping in and I hope to return to try some of their other delicious sounding menu items.The Scotsman and potato saladUseful 12Funny 7Cool 10Business owner informationAmber W.Business Owner5/25/2016What a GREAT REVIEW! Thank you so much for the AWESOME review and the detailed information about Hookmeup Gourmet Sandwiches, we appreciate your business and we look forward to your return. Amber Walter FounderRead more","Business owner informationAmber W.Business Owner5/25/2016What a GREAT REVIEW! Thank you so much for the AWESOME review and the detailed information about Hookmeup Gourmet Sandwiches, we appreciate your business and we look forward to your return. Amber Walter FounderRead more"
"Richard J.Phoenix, AZ15122/24/20162 photosBeen here for lunch yesterday and ordered the lunch special: half sub, large drink with free refills and a choice of either a small bag of potato chips or potato salad.Man! This sandwich was the best i had for a long long time! Staff is extremely friendly and clearly stand behind their productJust went back today for more :) definately worth it!Oh, and they only have a modest list of 150 different subs....Rock n roll whasit number 51 cheese steak. Get....the....silly....sauce! You will love it!Sandwich number five!Useful 3FunnyCool 3Business owner informationAmber W.Business Owner2/24/2016Great photo we love it when the customers take pictures and post them, we absolutely love it. We appreciate your business and we thank you for the awesome review, we look forward to your return.Again. Thank you. Amber Walter - FounderRead more","Business owner informationAmber W.Business Owner2/24/2016Great photo we love it when the customers take pictures and post them, we absolutely love it. We appreciate your business and we thank you for the awesome review, we look forward to your return.Again. Thank you. Amber Walter - FounderRead more"
"Kevin R.Phoenix, AZ55372/26/20161 photoI just visited Hook Me Up. I got ""The Clown"". It was great. The bread was fresh and had the perfect consistency. The blend of chicken and roast beef with the silly sauce made for a real treat. My wife had the French Dip. She said the Beef had a good flavor, and the au jous was very nice and flavorful. She is really picky so for her to like it tells me it was top shelf. The crew was quick and attentive.  The facility was clean and well lit. Prices are 10 bucks on average, but not the fast food level of quality, so worth the price if you want to upgrade.Changed name. I haven't been able to stop by since.Useful 1FunnyCool 2Business owner informationAmber W.Business Owner2/27/2016Thank you for the awesome review. We appreciate your business and look forward to your return. Once again. Thank you. Amber Walter FounderRead more",Business owner informationAmber W.Business Owner2/27/2016Thank you for the awesome review. We appreciate your business and look forward to your return. Once again. Thank you. Amber Walter FounderRead more
"Jesse M.Phoenix, AZ2631410/1/20153 photosAt first glance of this place I had high hopes.  Nice enough decor, nothing fancy. The menu alone is quite extensive, comparable only to another mile high menu Ikes out of Tempe. After deliberating over 100+ sandwiches, ordered the 'Hat Trick'. To my surprise, was perfect. Was almost like a Alfredo pasta squaw with chicken toasted bread. Where to go wrong? The only reason I can't give it a 5 stars, it appeared understaffed & just a few minor details that matter. Plus $14 & some change is a little much for a young man like myself. I do appreciate a good meal so,I came through for a new place.  So with that, I can only hope to come back and be impressed once again.  Who can say? I'm hoping for another well done sandwich.Useful 1FunnyCoolBusiness owner informationAmber W.Business Owner10/19/2015Thank You your the best. We appreciate your business. We really appreciate the GREAT review that you gave us. Thank You! Amber Walter, PresidentRead more","Business owner informationAmber W.Business Owner10/19/2015Thank You your the best. We appreciate your business. We really appreciate the GREAT review that you gave us. Thank You! Amber Walter, PresidentRead more"
"Lauren V.Elite '2021Charlotte, NC106861583/1/20211 photoThe Good: Very lively atmosphere, excellent service, and friendly staffThe Meh: The food was nothing to write home about and my drink was subparOrdered Fried Pickles and a Mammoth Burger Ding Dong Style. The Fried Pickles were pretty standard. Didn't love the burger. The patties themselves lacked flavor and as far as the sriracha/pb combo- though I could see the pb, I couldn't taste it because it was overwhelmed by the amount of sriracha.Also got a Puurfect Margarita and it just wasn't good! Whatever mix they used tasted off to me.Had the service not been so great, it would have been 2 stars for me. LOVE a low-key neighborhood bar, but burgers and drinks should be on point, if nothing else.Mammoth Burger prepared Ding Dong StyleUseful 2Funny 1Cool 1Business owner informationAndy C.Business Owner3/1/2021Oh NO!  What day and time were you here?  The burger should have flavor, and for this I apologize, as well as the cocktail, should be on point!  I agree completely. If you would contact me back, I would love to treat you to anotherburger and cocktail on us.  We appreciate the feedback, more than you know. pinkyswestsidegrill at gmail, thank you again, AndyRead more","Business owner informationAndy C.Business Owner3/1/2021Oh NO!  What day and time were you here?  The burger should have flavor, and for this I apologize, as well as the cocktail, should be on point!  I agree completely. If you would contact me back, I would love to treat you to anotherburger and cocktail on us.  We appreciate the feedback, more than you know. pinkyswestsidegrill at gmail, thank you again, AndyRead more"
"Ervin S.Toronto, Canada027/7/2015Honestly, this doesn't even deserve 1 star..I recently bought 3 bottles of their house juice. They told me it was 70/30 Vg/Pg ratio, and I asked for 3mg..First, All flavours sucked. Juice is runny, and vapour production isn't good which leads me to believe it is 50/50 ratio. I asked for 3mg specifically but I get unbelievably uncomfortable throat hits... Terrible. Definitely not 3mg, possibly 6mg or higher. Flavours were also not as described. Shitty products aside, customer service was also terrible. The girl was nice, but the other guy was rude. I said good morning and he didn't even look at me or acknowledge my presence.  I felt generally uncomfortable in this shop.. The only reason why I bought the juices anyway was because I was out of juice, and the description sounded good. No dripping samples either.Will not be returning to this shop, and I encourage everybody to find somewhere else to shop for vape products.  Seriously, terrible environment. Very unwelcoming.UsefulFunny 2CoolBusiness owner informationTommy T.Business Owner7/7/2015Hi Ervin, I'm terribly sorry you feel this way about us. First off I'd like to say we do not make our juices and our providers tell us they are a 70/30 vg/pg mix. Second juice is preference based, different for everybody so I'm also sorry again you do not like our juice :(, but others do. Third, I will agree that our 3mg is slightly stronger than most 3's out there, but if you would like to come try a 6mg I guarantee you it will be stronger than the juice you just purchased. Fourth, I am that ""other guy"" and would like to say sorry for not noticing you said good morning, I simply did not want to interrupt your conversation with my partner, and if it was in the morning I had work to do on the computer so I apologize again though no excuses should be made, we didn't mean to make it unwelcoming for you. Happy vaping!Read more","Business owner informationTommy T.Business Owner7/7/2015Hi Ervin, I'm terribly sorry you feel this way about us. First off I'd like to say we do not make our juices and our providers tell us they are a 70/30 vg/pg mix. Second juice is preference based, different for everybody so I'm also sorry again you do not like our juice :(, but others do. Third, I will agree that our 3mg is slightly stronger than most 3's out there, but if you would like to come try a 6mg I guarantee you it will be stronger than the juice you just purchased. Fourth, I am that ""other guy"" and would like to say sorry for not noticing you said good morning, I simply did not want to interrupt your conversation with my partner, and if it was in the morning I had work to do on the computer so I apologize again though no excuses should be made, we didn't mean to make it unwelcoming for you. Happy vaping!Read more"
"Jessica K.Scottsdale, AZ3057610/19/2014I lived in Village at Lakewood for approx 9 months and I moved out in 2013.  The location is great.  I really loved the neighborhood.  Being able to walk my dog every morning and evening on the greenway was a treat.  The complex was ok.  The security gates on the parking lots always worked but 50% of the sidewalk gates were broken.  Not nice to know the complex wasn't secure but, nice to not have to carry my keys when out walking the dog.  The pools were always clean and the landscaping was cared for.The unit I moved into was extremely dated.  Old carpet, ancient kitchen appliances, and terrible windows.  It also turned out to have a major roach (water bug) infestation.  How they hid it when I did my walk through, I don't know. Pest control was in my apartment every other week - spraying, drilling holes in the walls and fogging, doing everything they could do - but the bugs wouldn't go.  The living room window leaked water when rain water would run down the front of the building.  Luckily, the outgoing management let me out of my lease before the new management came in.  The roaches avoided my bedroom, which I thought was awfully nice of them.  To be fair, my neighbors claimed to not have the same level of roach infestation that I did.  People on the second floor, directly above my unit, claimed to have never even seen a roach before!  Guess I was just lucky.Minus the bugs, I liked the apartment and the management was very responsive.  It was really quiet and my neighbors were very nice.  Price wise, considering the dated fixtures and bug problem, I paid too much for that little one bedroom.  I went into the complex a few weeks ago to visit a friend and saw that they had my old unit torn apart.  Hopefully its been completely gutted, not just cleaned to turn it over again and let another poor soul deal with the infestation.Useful 6Funny 1CoolBusiness owner informationErica M.Business Owner3/8/2015Thank you for taking the time to make a review.  We are sorry that we were not able to make the bug issue go away for you but we are happy that we were able to come to a solution that both parties were happy with.  We are doing some great renovations to the interior of the apartments that make a huge improvement.  Next time you are in the area visiting your friend, stop in the office and take a look for yourself.  Thank you again for the review.Read more","Business owner informationErica M.Business Owner3/8/2015Thank you for taking the time to make a review.  We are sorry that we were not able to make the bug issue go away for you but we are happy that we were able to come to a solution that both parties were happy with.  We are doing some great renovations to the interior of the apartments that make a huge improvement.  Next time you are in the area visiting your friend, stop in the office and take a look for yourself.  Thank you again for the review.Read more"
"Paul T.Phoenix, AZ2189/20/2015Please accept this short testament of a very personal nature that speaks to the Village at Lakewood's staff.This has absolutely nothing to do w/ bathroom tub caulking; ceiling fan squeaks; pristine pool facilities; loud or quiet neighbors; excessive leaf blowing vs. excessive leaves; excellent, exclusive, taxpayer-rebate-funded (parochial/cult) schools vs. traditionally funded and notoriously neglected (pubic) schools for normal kids; creepy cupboard crawlies or any other such weighty matters.I'd like to thank Wes, a member of the Village at Lakewood office staff, for his professional and discrete handling of an extremely urgent matter that a clearly distraught, non-resident walk-in dumped on his Monday morning desk.Without hesitation and with some authority (no doubt guided by his years of industry experience) Wes rose to the occasion, followed procedure, enlisted the resources of the community, directed activities as necessary and calmly offered comfort and assistance to this complete stranger under duress.Here's where I pull off my ""Undercover Boss"" disguise and present Wes with a full year membership to the ""Jelly of the Month Club"", right?  Hold on a sec...That was real life on the phone.  They're out of jelly.  So I'll leave you with this instead:Imagine how well the actual Village at Lakewood tenants are served if the Village staff perform this highly for a stranger in need.Thank you, Wes and Village management for your assistance.Useful 1FunnyCoolBusiness owner informationErica M.Business Owner9/21/2015Thank you for taking the time to complete a positive review for our community and most of all for one of our team members.  We do strive to provide exceptional customer service to all who visit The Village at Lakewood and we appreciate your kind words and recognition in doing so.Best regards,Erica MirelesVillage at Lakewood Community Manager480-642-9700villagelakewoodmgr@greys…Read more","Business owner informationErica M.Business Owner9/21/2015Thank you for taking the time to complete a positive review for our community and most of all for one of our team members.  We do strive to provide exceptional customer service to all who visit The Village at Lakewood and we appreciate your kind words and recognition in doing so.Best regards,Erica MirelesVillage at Lakewood Community Manager480-642-9700villagelakewoodmgr@greys…Read more"
"Bahi S.Glendale, AZ025/13/2016I was excited when I was out of my last lease to find a better location and home for my little family. When I had the walk through here at Lakewood I was So excited and eager to get approved and move in! Just my luck... This place is worst than living in my last 4 bedroom home in Laveen! I settled for small, BUT I didn't expect to have my carpet poking my kids and I in the feet, our cabinets peeling from being painted over, a washer that stinks when you wash clothes(what's he point of washing clothes??), the bathroom tubs scoff bc they were painted, my AC unit is ALWAYS leaking water AND the thermostat control doesn't work properly(I have to hit it to make it work), and the drains are all plugged up(continuously), and when your microwave is a Kenmore brand when you get it and it breaks they replace it with a cheap ass microwave! After all these things I for sure pay WAY too much rent for a place like this!!! Management doesn't do much bc they don't work with you and the maintenance line is retarded bc they just call you back and make you feel stupid!.... Example: your AC unit is leaking really bad at 8pm... They call you and tell you to put something under it like a pot and they'll come by first thing tomorrow morning! It's annoying... So whoever reads this you are forewarned!! Do not rent from here! I wish I would've just done a month to month plan bc I've only been here for 2 months and can't stand it!Useful 2FunnyCoolBusiness owner informationErica M.Business Owner5/16/2016Thank you for taking the time to review our community. We truly are sorry to hear about the items you have had issue with during your time here at Village at Lakewood. We work hard to provide the highest level living experience we can. We would love for you to give us the opportunity to sit down and discuss these issues or misunderstandings with you so we can turn your experience here at Village at Lakewood in to a more positive one. Please contact us at the management office at 480-642-9700 to discuss these issues. We appreciate your review and giving us the opportunity to improve further. We want all of our residents to have an enjoyable living experience during their time at Village at Lakewood.Read more",Business owner informationErica M.Business Owner5/16/2016Thank you for taking the time to review our community. We truly are sorry to hear about the items you have had issue with during your time here at Village at Lakewood. We work hard to provide the highest level living experience we can. We would love for you to give us the opportunity to sit down and discuss these issues or misunderstandings with you so we can turn your experience here at Village at Lakewood in to a more positive one. Please contact us at the management office at 480-642-9700 to discuss these issues. We appreciate your review and giving us the opportunity to improve further. We want all of our residents to have an enjoyable living experience during their time at Village at Lakewood.Read more
"Molly G.Phoenix, AZ17010104/8/2015I just came in and applied for a 2 Bedroom and Cynthia was a great help and so thankful for how she explained everything to me and we went over the best and realistic situation for myself and my son.  I haven't even moved in yet but she helped restore my faith in finding an apartment and there needs to be more people like her to align to my needs and not surprise me with any hidden charges she was very professional and friendly and I will definitely spread the word to my friends!! Thank you Cynthia!!Useful 2FunnyCoolBusiness owner informationErica M.Business Owner4/10/2015Hi Molly,Thank you for taking your valuable time to write a review for the community.  We appreciate the positive feedback and we look forward to having you call The Village at Lakewood home! Please feel free to visit the leasing office if you have any questions prior to your move in date as we are always happy to help!Below is our property contact information for your convenience.Best Regards,Erica MirelesThe Village at Lakewood Community Manager480-642-9700villagelakewoodmgr@greys…Read more","Business owner informationErica M.Business Owner4/10/2015Hi Molly,Thank you for taking your valuable time to write a review for the community.  We appreciate the positive feedback and we look forward to having you call The Village at Lakewood home! Please feel free to visit the leasing office if you have any questions prior to your move in date as we are always happy to help!Below is our property contact information for your convenience.Best Regards,Erica MirelesThe Village at Lakewood Community Manager480-642-9700villagelakewoodmgr@greys…Read more"
